id,address,url,title,company_name,company_url,time_update,time_expire,salary,exp,job_level,group_job,job_type,benefit,job_des,job_req,city,web,EcoRegion,Region
tcv22,"- Hà Nội: Tầng 3 tòa nhà VJCO A10-D21, KĐT mới Đ. Cầu Giấy, P.Dịch Vọng Hậu, Cầu Giấy",https://www.topcv.vn/viec-lam/ky-su-xay-dung-giam-sat-thi-cong-cong-trinh-muc-luong-tu-15-trieu/1520435.html?ta_source=JobSearchList_LinkDetail&u_sr_id=GbEBh9n53bDAu9DdEwDnOAaCTE7EEbZVmAj93TQJ_1731073454,Kỹ Sư,CÔNG TY CP ĐÁ THẠCH ANH KHANG MINH,https://www.topcv.vn/cong-ty/cong-ty-cp-da-thach-anh-khang-minh/156112.html,2024-11-08 0:00,2024-11-08 0:00,600,3,Nhân viên,Bất động sản/Xây dựng,"Bất động sản/Xây dựng, Thiết kế và Kiến trúc, Kỹ sư xây dựng",#NAME?,"- Giám sát thi công Đá ốp lát phong thủy Khang Minh, ứng dụng cho hạng mục ốp thang máy, cầu thang bộ, lát sàn, bếp,..., - Giám sát và quản lý quá trình thi công xây dựng tại công trình, - Kiểm tra và đảm bảo chất lượng công trình theo đúng bản vẽ thiết kế và tiêu chuẩn kỹ thuật, - Lập kế hoạch, phân công và điều phối nhân lực, vật tư, thiết bị thi công, - Phối hợp với các bên liên quan để giải quyết các vấn đề phát sinh, - Kiểm tra an toàn lao động và vệ sinh môi trường tại công trường, - Quản lý hồ sơ, tài liệu kỹ thuật liên quan đến công trình","- Có kiến thức chuyên môn về kỹ thuật thi công công trình, - Có khả năng đọc và hiểu bản vẽ kỹ thuật, - Có khả năng làm việc độc lập và theo nhóm, - Có tinh thần trách nhiệm cao, cẩn thận, tỉ mỉ trong công việc., - Có thể đi công tác xa ( Miền Bắc)",Ha Noi,TopCV,,
tcv23,,https://www.topcv.vn/brand/avt-topcv-du-hoc-nghe-duc/tuyen-dung/nhan-vien-ban-hang-kiem-thu-ngan-lam-viec-tai-duc-thu-nhap-70-90tr-thang-y-c-tot-nghiep-thpt-du-hoc-nghe-duc-j1468531.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,,,,2024-11-08 0:00,,3200,0,Nhân viên,Not Show,Not Show,,,,,TopCV,,
tcv24,"- Hồ Chí Minh: 40 Đường số 6, KDC Cityland Gardel Hills, Phường 5, ( Sau Emart Phan Văn Trị), Gò Vấp",https://www.topcv.vn/viec-lam/digital-copywriter-mang-thuong-mai-dien-tu-yeu-cau-tieng-anh-luong-cung-tu-10-30-trieu/1524038.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Copywriter,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ ĐIỆN TỬ TAT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-thuong-mai-dich-vu-dien-tu-tat/162151.html,2024-11-08 0:00,2024-11-08 0:00,800,1,Nhân viên,Marketing/PR/Quảng cáo,"Marketing/PR/Quảng cáo, Content Marketing, Copywriter",,,,Ho Chi Minh,TopCV,,
tcv25,"- Hồ Chí Minh: 147-149 Võ Văn Tần, phường Võ Thị Sáu, Quận 3",https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau-sale-logistics-tu-1-nam-kinh-nghiem-tai-ho-chi-minh-luong-thoa-thuan/1525657.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Nhân Viên Kinh Doanh,CÔNG TY TNHH TIẾP VẬN TOÀN CẦU VN,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tiep-van-toan-cau-vn/201920.html,2024-11-08 0:00,2024-11-08 0:00,0,1,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Logistics/Thu mua/Kho/Tài xế, Sales Xuất nhập khẩu/Logistics, Sales Logistics/Kinh doanh quốc tế","- Làm việc trong môi trường cực kỳ năng động, vui vẻ, hòa đồng, thân thiện.. - Được đóng BHXH, BHYT, BHTN theo quy định của nhà nước .. - Được hưởng các chính sách phúc lợi theo quy định của công ty.","- Tìm kiếm khách hàng mới trong lĩnh vực Logistics., - Thuyết phục khách hàng tiềm năng sử dụng dịch vụ của công ty., - Cập nhật danh sách khách hàng thường xuyên và xây dựng mạng lưới khách   hàng tiềm năng, - Đóng góp để xây dựng phòng kinh doanh vững mạnh, - Phát triển các hoạt động bán hàng cần thiết, - Chăm sóc khách hàng hiện tại, - Nghiên cứu nhu cầu của khách hàng, - Đề xuất các hoạt động có mục đích hấp dẫn., - Kết hợp với các Phòng ban khác để cung cấp dịch vụ tốt nhất, giải quyết mọi vấn đề nếu có., - Lập báo giá. Đàm phán và ký kết hợp đồng với khách hàng., - Lập kế hoạch kinh doanh (sales target), thực hiện sát theo kế hoạch để đạt kế hoạch đề ra., - Mọi vấn đề sẽ được trao đổi kỹ hơn khi phỏng vấn","- Khả năng giao tiếp tốt, - Năng động, trung thực và chịu khó, - Kỹ năng thuyết phục khách hàng, - Có kỹ năng làm việc độc lập và làm việc theo nhóm tốt, tác phong làm việc chuyên nghiệp, sức khỏe tốt.",Ho Chi Minh,TopCV,,
tcv26,"- Hồ Chí Minh: 08 Trần Quang Diệu, Phường 13, Quận 3, Quận 3",https://www.topcv.vn/viec-lam/ke-toan-tong-hop-thu-nhap-tu-14-17-trieu/1527608.html?ta_source=JobSearchList_LinkDetail&u_sr_id=KG9aynbci5KFCIi5eCLruI2UIAbPaww2D6kiVIXV_1731073471,Kế Toán,CÔNG TY CỔ PHẦN THE 350F,https://www.topcv.vn/cong-ty/cong-ty-co-phan-the-350f/144024.html,2024-11-08 0:00,2024-11-08 0:00,620,3,Nhân viên,Kế toán/Kiểm toán/Thuế,"Kế toán/Kiểm toán/Thuế, Kế toán, Kế toán tổng hợp",,,,Ho Chi Minh,TopCV,,
tcv27,#NAME?,https://www.topcv.vn/viec-lam/ke-toan-truong-tai-q-tay-ho-ha-noi-thu-nhap-tu-18-20-trieu/1515569.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1dYID7ZTYGdV5cCl9MPbgJFBq7d3jQq59Fr2fndA_1731073488,Kế Toán Trưởng,CÔNG TY CỔ PHẦN KIỂM ĐỊNH VÀ TƯ VẤN XÂY DỰNG,https://www.topcv.vn/cong-ty/cong-ty-co-phan-kiem-dinh-va-tu-van-xay-dung/197623.html,2024-11-08 0:00,2024-11-08 0:00,760,3,Nhân viên,Kế toán/Kiểm toán/Thuế,"Kế toán/Kiểm toán/Thuế, Kế toán, Kế toán trưởng",#NAME?,"- Quản lý nhân sự, công việc liên quan đến nghiệp vụ của phòng kế toán., - Kiểm tra hồ sơ kê khai thuế tháng, báo cáo tài chính tháng, hồ sơ quyết toán thuế năm tài chính, báo cáo tài chính năm., - Tổ chức thực hiện quy trình, nghiệp vụ kế toán, quản lý chứng từ sổ sách đáp ứng công tác kế toán phù hợp với quy định của công ty và nhà nước., - Quyết toán thuế, giải trình số liệu với cơ quan thuế., - Làm việc với cơ quan thuế và các cơ quan ban ngành liên quan., - Chịu trách nhiệm về tính minh bạch, chuẩn xác của số liệu kế toán., - Lập các báo cáo tài chính, báo cáo kết quả hoạt động kinh doanh cho Ban Giám đốc., - Thực hiện các nhiệm vụ khác liên quan đến hoạt động tài chính kế toán theo yêu cầu của Ban giám đốc.","., - Tin học: thành thạo MS Office: Word, Excel, sử dụng thành thạo phần mềm kế toán., - Có kiến thức chuyên môn tốt về xử lý các nghiệp vụ phát sinh chuyên môn, có kinh nghiệm quyết toán thuế., - Có kỹ năng quản lý thời gian, kỹ năng làm việc nhóm tốt, - Trung thực, có trách nhiệm cao, chịu được áp lực.",Ha Noi,TopCV,,
tcv28,#NAME?,https://www.topcv.vn/viec-lam/chuyen-vien-ky-thuat-dien-tu-dong-hoa-tu-dong-hoa-co-dien-tu-dien-dien-tu-muc-luong-tu-13-18-trieu-thang/1528530.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1dYID7ZTYGdV5cCl9MPbgJFBq7d3jQq59Fr2fndA_1731073488,Chuyên Viên Kỹ Thuật,CÔNG TY CỔ PHẦN CUNG CẤP THIẾT BỊ VÀ DỊCH VỤ BẢO DƯỠNG HÀNG KHÔNG,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cung-cap-thiet-bi-va-dich-vu-bao-duong-hang-khong/118215.html,2024-11-08 0:00,2024-11-08 0:00,620,2,Nhân viên,Điện/Điện tử/Viễn thông,"Điện/Điện tử/Viễn thông, Điện/Tự động hoá, Chuyên môn Điện/Tự động hoá khác","-	Được làm việc trong môi trường chuyên nghiệp cùng các chuyên gia nhiều kinh nghiệm trong và ngoài nước.. -	Tham gia miễn phí khóa đào tạo trong và ngoài nước, miễn phí khám sức khỏe định kỳ.. -	Mức lương cạnh tranh, tùy theo năng lực.. -	Được công ty đóng BHXH, BHYT, BHTN và các chế độ khác theo quy định Nhà nước","-	Hiểu biết hệ thống hệ thống PLC, HMI, SIMATIC S7, STEP 7: SIEMENS hoặc hãng khác, -	Bảo dưỡng hệ thống điện công nghiệp, điện tự động bao gồm: Hệ thống điện 3 pha, encoder,  tủ điện, hệ thống điện điều khiển, biến tần..., -	Tham gia trực tiếp bảo trì, lắp đặt và giải quyết xử lý các vấn đề phát sinh, lỗi trong quá trình thực hiện bảo trì, sửa chữa, lắp đặt, bóc tách vật tư hệ thống điện, -	Hỗ trợ trưởng phòng trong công tác triển khai dự án lắp đặt, bảo dưỡng, kiểm soát nhà cung cấp, nhà thầu phụ., -	Các công việc khác theo sự điều phối của ban lãnh đạo","-	Nam, tối thiểu 2 năm kinh nghiệm tuổi không quá 35., -	Tốt nghiệp Đại học, cao đẳng chuyên tự động hóa, cơ điện tử, điện - điện tử, -	Có kinh nghiệm trong việc bảo dưỡng, sửa chữa hệ thống điện công nghiệp, điện điều khiển, lắp đặt thi công hệ thống điện., -	Ưu tiên tiên ứng viên đã từng làm về bảo trì, sửa chữa hệ thống điện điều khiển thang máy, thang nâng hàng), -	Có khả năng đọc, hiểu bản vẽ kỹ thuật và tài liệu tiếng Anh chuyên ngành, giao tiếp tiếng anh., -	Có sức khỏe tốt, sẵn sàng đi công tác., -	Chăm chỉ, có tinh thần làm việc nghiêm túc., -	Có nguyện vọng làm việc lâu dài.",Ha Noi,TopCV,,
tcv29,,https://www.topcv.vn/brand/concentrixservices/tuyen-dung/nhan-vien-cham-soc-khach-hang-tu-van-ban-hang-kinh-doanh-sale-tai-van-phong-fulltime-quan-12-thu-nhap-dam-bao-9-20-trieu-thang-thu-viec-100-luong-j1524595.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1dYID7ZTYGdV5cCl9MPbgJFBq7d3jQq59Fr2fndA_1731073488,,,,2024-11-08 0:00,,580,1,Nhân viên,Not Show,Not Show,,,,,TopCV,,
tcv30,"- Hà Nội: Số 65 Ngõ 54 Lê Quang Đạo, , Nam Từ Liêm",https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-san-xuat-thu-nhap-tu-12-15-trieu-yeu-cau-nu-toi-thieu-2-nam-kinh-nghiem/1517463.html?ta_source=JobSearchList_LinkDetail&u_sr_id=1dYID7ZTYGdV5cCl9MPbgJFBq7d3jQq59Fr2fndA_1731073488,Nhân Viên Kế Toán,CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI XUẤT NHẬP KHẨU ĐẠI CÁT,https://www.topcv.vn/cong-ty/cong-ty-tnhh-dau-tu-thuong-mai-xuat-nhap-khau-dai-cat/123819.html,2024-11-08 0:00,2024-11-08 0:00,540,2,Nhân viên,Kế toán/Kiểm toán/Thuế,"Kế toán/Kiểm toán/Thuế, Kế toán, Kế toán sản xuất","•	Lương từ 12tr-15tr tùy năng lực. •	Thỏa thuận theo năng lực và kinh nghiệm. •	Chế độ thưởng vào các dịp lễ Tết, thưởng hàng năm theo thâm niên của công ty. •	Lương và thưởng theo kết quả công việc. •	Các chế độ đãi ngộ khác theo quy định của pháp luật và của công ty.","•	Theo dõi, phản ánh, hạch toán: hàng hoá, nguyên vật liệu, công nợ với NCC, tình hình sử dụng vật tư và chuyển số liệu về kế toán trưởng., •	Mở sổ theo dõi TSCĐ và khấu hao TSCĐ. Mở sổ theo dõi CCDC., •	Kiểm soát công tác nhập, xuất nguyên vật liệu hàng hóa so với định mức., •	Tập hợp chi phí, Tính giá thành thành phẩm cuối tháng, •	Thực hiện công việc liên quan đến kế toán như hạch toán, kế toán, quản lý công nợ, •	Theo dõi và ghi chép sổ sách kế toán trong phần mềm kế toán theo đúng qui định nhà nước., •	Báo cáo các chỉ số hoạt động của công ty (báo cáo tài chính, lưu chuyển tiền tệ...), •	Nghiệp vụ thuế theo quy định nhà nước.","•	Tốt nghiệp Đại học chuyên ngành kế toán, tài chính hoặc kinh tế., •	Có kinh nghiệm từ 2 năm trở lên trong lĩnh vực kế toán sản xuất., •	Thành thạo các phần mềm: Misa, Microsoft Excel, Word., •	Có khả năng giao tiếp, làm việc nhóm, ứng dụng thành thạo kiến thức chuyên môn vào thực tế., •	Luôn chủ động, cẩn thận, tỉ mỉ, chịu được áp lực trong công việc., •	Nắm chắc các nghiệp vụ kế toán: thuế, kiểm toán, quản lý công nợ., •	Ưu tiên ứng viên có chứng chỉ Kế toán tổng hợp hoặc Kiểm toán viên., • Ưu tiên ứng viên có kinh nghiệm kế toán sản xuất, • Ứng viên biết về thuế là một lợi thế, không yêu cầu bắt buộc.",Ha Noi,TopCV,,
tcv31,#NAME?,https://www.topcv.vn/viec-lam/trinh-duoc-vien-otc-etc-cac-quan-ha-noi-thu-nhap-tu-9-20-trieu/1492925.html?ta_source=JobSearchList_LinkDetail&u_sr_id=72EBav7fB25HWhH3nFRNSgQenyGc2IxuPuLMrbqy_1731073507,Trình Dược Viên,CÔNG TY CỔ PHẦN BAVIECO,https://www.topcv.vn/cong-ty/cong-ty-co-phan-bavieco/198068.html,2024-11-08 0:00,2024-11-08 0:00,580,0,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Dược/Y tế/Sức khoẻ/Công nghệ sinh học, Sales Dược/Y tế/Sức khoẻ/Làm đẹp, Trình dược viên",,,,Ha Noi,TopCV,,
tcv32,"- Hà Nội: 21 Lê Đức Thọ, Mỹ Đình, Nam Từ Liêm",https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-kinh-doanh-thu-nhap-hap-dan/1520404.html?ta_source=JobSearchList_LinkDetail&u_sr_id=72EBav7fB25HWhH3nFRNSgQenyGc2IxuPuLMrbqy_1731073507,Kinh Doanh,CÔNG TY CỔ PHẦN TẬP ĐOÀN GIÁO DỤC TRÍ VIỆT,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-giao-duc-tri-viet/198972.html,2024-11-08 0:00,2024-11-08 0:00,420,0,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Giáo dục/Đào tạo, Sales Giáo dục/Khoá học, Tư vấn tuyển sinh/khoá học","- LƯƠNG: 6 – 7 – 8 – 9TR (tùy kinh nghiệm). - Đồng nghiệp và sếp nhiệt tình hỗ trợ, ""cầm tay chỉ việc"". - Môi trường làm việc năng động, trẻ trung, chuyên nghiệp, tạo cơ hội cho người trẻ khởi nghiệp.. - Đào tạo bài bản từ kĩ năng mềm đến kĩ năng chuyên môn miễn phí tại công ty từ các chuyên gia hàng đầu. - Lộ trình thăng tiến rõ ràng.. - Thu nhập đánh giá đúng năng lực cá nhân và cạnh tranh trên thị trường (Thưởng doanh số từ 1-7% nhân trực tiếp theo doanh số đạt được). - Nhiều hoạt động teambuilding, sinh nhật, tea times... để gắn kết tinh thần.. - Được chọn địa điểm làm việc gần nơi bạn sinh sống, học tập.. - Được cung cấp máy tính, điện thoại,...phục vụ cho công việc.. - Được hưởng các chế độ phúc lợi (sinh nhật, hiếu , hỷ, thai sản, du lịch...) theo quy định của luật LĐ.. - Được làm việc trong môi trường giáo dục quốc tế năng động, trẻ trung, chuyên nghiệp, tạo cơ hội cho người trẻ khởi nghiệp.. HOA HỒNG: 1 – 7% (NHÂN TRỰC TIẾP THEO DOANH SỐ ĐẠT ĐƯỢC). THỜI GIAN LÀM VIỆC: Thời gian làm việc: 8h/ngày; 5,5 ngày/tuần, làm việc xoay ca (Nghỉ 1,5 ngày/tuần và được lựa chọn nghỉ 1 – 2 thứ 7 hoặc chủ nhật hàng tháng).. CA 1: 08h30 – 18h00, nghỉ trưa từ 12h00 đến 13h30. CA 2: 13h30 – 21h30, nghỉ giữa ca 30 phút.","- Tư vấn khách hàng về khóa học, chương trình học của công ty., - Liên hệ gọi điện thoại, gửi email cung cấp thông tin cho khách hàng đang quan tâm và tìm hiểu sau buổi hội thảo., - Phối hợp cùng các phòng ban khi có sự kiện của công ty., - Phát triển doanh số bằng cách tìm kiếm, thực hiện các cuộc gọi tới các khách hàng cá nhân, trung tâm, trường học tìm hiểu nhu cầu và tư vấn về khóa học., - Hỗ trợ đội nhóm ( mỗi nhóm 8-10 thành viên ) hoàn thành các kế hoạch và chỉ tiêu chung","- Kinh nghiệm: Không yêu cầu (Có kinh nghiệm về bán hàng, tư vấn, CSKH lĩnh vực giáo dục là một lợi thế), - Hoạt ngôn, nhanh nhẹn, chăm chỉ., - Biết sử dụng cơ bản máy tính văn phòng, - Ngoại hình ưa nhìn là 1 lợi thế, tự tin giao tiếp, - Chịu được áp lực công việc.",Ha Noi,TopCV,,
tcv33,#NAME?,https://www.topcv.vn/viec-lam/nu-nhan-vien-tu-van-ban-hang-tai-tttm-quan-cau-giay-ba-dinh-thanh-xuan-tu-liem-quang-ninh-thu-nhap-8-20-trieu/1520987.html?ta_source=JobSearchList_LinkDetail&u_sr_id=72EBav7fB25HWhH3nFRNSgQenyGc2IxuPuLMrbqy_1731073507,Vấn Bán,CÔNG TY TNHH TRIPLE TREE AROMA,https://www.topcv.vn/cong-ty/cong-ty-tnhh-triple-tree-aroma/90883.html,2024-11-08 0:00,2024-11-08 0:00,560,1,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Bán lẻ/Dịch vụ đời sống, Sales Bán lẻ/Dịch vụ tiêu dùng, Bán lẻ, Sales Bán lẻ/Dịch vụ tiêu dùng khác",,,,"Ha Noi, Quang Ninh",TopCV,,
tcv34,"- Hà Nội: FLC Đại Mỗ, SC 24 KĐT Chức Năng Đại Mỗ,, Nam Từ Liêm",https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-tuyen-sinh-thu-nhap-len-den-20-trieu-khong-yeu-cau-kinh-nghiem-ha-noi-ho-chi-minh/1523731.html?ta_source=JobSearchList_LinkDetail&u_sr_id=zJk9wlq5aDBKhJNVwhwyCFeNyTOTb53nhF3UPBxb_1731073526,Chuyên Viên Tư Vấn Tuyển Sinh,CÔNG TY CỔ PHẦN TRƯỜNG HỌC CÔNG NGHỆ MINDX,https://www.topcv.vn/cong-ty/cong-ty-co-phan-truong-hoc-cong-nghe-mindx/122002.html,2024-11-08 0:00,2024-11-08 0:00,560,1,Nhân viên,Kinh doanh/Bán hàng,"Kinh doanh/Bán hàng, Giáo dục/Đào tạo, Sales Giáo dục/Khoá học, Sales Giáo dục/Khoá học khác",,,,"Ha Noi, Ho Chi Minh",TopCV,,
tcv35,"- Hồ Chí Minh: 63 An Điềm, P.10, Quận 5, Tp.HCM, Quận 5",https://www.topcv.vn/viec-lam/truong-bo-phan-truyen-thong-pr-manager-luong-tu-23-30-trieu-thang/1521111.html?ta_source=JobSearchList_LinkDetail&u_sr_id=zJk9wlq5aDBKhJNVwhwyCFeNyTOTb53nhF3UPBxb_1731073526,Truyền Thông,CÔNG TY CỔ PHẦN DKRA GROUP,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dkra-group/40227.html,2024-11-08 0:00,2024-11-08 0:00,1060,3,Trưởng nhóm,Marketing/PR/Quảng cáo,"Marketing/PR/Quảng cáo, Marketing/PR/Quảng cáo khác, Chuyên môn Marketing/PR/Quảng cáo khác",,,,Ho Chi Minh,TopCV,,
tcv36,,https://www.topcv.vn/brand/trung-tam-anh-ngu-ila/tuyen-dung/chuyen-vien-tu-van-tuyen-sinh-kinh-doanh-sales-consultant-thu-nhap-len-den-30-trieu-khu-vuc-ho-chi-minh-ha-noi-binh-duong-j1528126.html?ta_source=JobSearchList_LinkDetail&u_sr_id=zJk9wlq5aDBKhJNVwhwyCFeNyTOTb53nhF3UPBxb_1731073526,,,,2024-11-08 0:00,,900,0,Nhân viên,Not Show,Not Show,,,,,TopCV,,
tcv37,"- Hà Nội: 29 Khuất Duy Tiến, P.Thanh Xuân Bắc, Thanh Xuân",https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-tong-hop-tai-thanh-xuan-di-lam-ngay/1520620.html?ta_source=JobSearchList_LinkDetail&u_sr_id=zJk9wlq5aDBKhJNVwhwyCFeNyTOTb53nhF3UPBxb_1731073526,Nhân Viên Kế Toán Tổng Hợp,CÔNG TY CỔ PHẦN THƯƠNG MẠI NGÔI SAO VĨNH PHÚ,https://www.topcv.vn/cong-ty/cong-ty-co-phan-thuong-mai-ngoi-sao-vinh-phu/201585.html,2024-11-08 0:00,2024-11-08 0:00,800,3,Nhân viên,Kế toán/Kiểm toán/Thuế,"Kế toán/Kiểm toán/Thuế, Kế toán, Kế toán tổng hợp","- Mức lương: Tuỳ theo năng lực tới 20 triệu/tháng (thỏa thuận tại phỏng vấn).. - Môi trường làm việc văn minh, thân thiện, vui vẻ và năng động.. - Hưởng các chế độ theo Luật hiện hành và quy định của công ty. - Hưởng đầy đủ các chính sách theo quy định: BHXH, BHYT, .v.v.. - Du lịch, nghỉ mát, teambuilding, Year End Party, .v.v.. - Nghỉ lễ theo lịch quốc gia (Tết dương lịch, 8/3, 30/4, 1/5, 1/6, trung thu, .v.v.).. - Các chế độ nghỉ phép, phúc lợi khác theo quy định của công ty.. ","- Hạch toán tất cả các nghiệp vụ kinh tế phát sinh., - Lập báo cáo thuế GTGT, BCTC, Thuế TNCN, và các báo cáo khác theo quy định., - Tổng hợp và phân tích, kiểm soát tài chính doanh nghiệp., - Kiểm tra sự cân đối giữa số liệu kế toán chi tiết và tổng hợp., - Hiểu biết các chuẩn mực và các quy định của Nhà nước trong lĩnh vực kế toán, tài chính., - Có kiến thức sâu về Tài chính, Kế toán, Quản Trị tại doanh nghiệp., - Cung cấp số liệu cho Ban giám đốc khi có yêu cầu., - Thực hiện các công việc khác theo chỉ đạo của cấp trên.","- Tốt nghiệp đại học chuyên ngành kế toán., - Kinh nghiệm làm việc từ 3 năm trở lên ở vị trí tương đương., - Tính tình cẩn trọng, trung thực và chịu khó., - Thành thạo sử dụng phần mềm kế toán, tin học văn phòng., - Có kỹ năng làm tổng hợp báo cáo, phân tích số liệu và khả năng thuyết trình với Ban lãnh đạo.",Ha Noi,TopCV,,
